id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000529Z-3-001_185960\8e10ff26-16ed-46a3-988c-2d700c4bc021.jpg,024f3f6778150678e2cb4a95fe9117b70b72eda038548c9defb37312ea0cd364,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_62).,extraidos_motor_fase7a_pass1_v2_block_62_flash
