id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000443Z-3-001_253069\REGULADOR ESCOVA.pdf,f7167d64358bab48684fdfa3a4ffead8f992d058b5d7aa98dee97382707c951f,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_60).,extraidos_motor_fase7a_pass1_v2_block_60_flash
