id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000605Z-3-001_290649\28.jpg,02d9b162f8b23bb8c5dae3000b2f598fb986700e4c4960f7c8e3e9a22ddda0eb,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_64).,extraidos_motor_fase7a_pass1_v2_block_64_flash
