id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,drive-download-20260403T124026Z-3-001_224929\1cv 6p iec90 2 60hz 110x89.4 605042418.pdf,101a0e0250409553d4008e39130c3eebd120664a52fbf026ce133ecd6b15b832,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000002,drive-download-20260403T124026Z-3-001_224929\1cv 6p iec90 234 60hz 89.5x130 606506406.pdf,624ed8ae4bfe16cd39a5576143b3e421f2a57dea19ec93baa282c2fb4e6a615a,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000003,drive-download-20260403T124026Z-3-001_224929\1cv 8p iec90 23 60hz 110x89.4 605013254.pdf,bf33f52285c61fa6865c2b8b65a992f2f2af6d6415512988ff4bd5f568bd1845,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000004,drive-download-20260403T124026Z-3-001_224929\1cv 8p iec90 234 60hz 120x89.4 605012358 r.pdf,6aa9dc7f9c838ecf2940c3f7589064757788af7d699f4d16a41b2dce0ee89fe5,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000005,drive-download-20260403T124026Z-3-001_224929\1cv 8p iec90 234 60hz 120x89.4 605012358.pdf,40d8f40c3d4e350e0565e39726208bf0cafd0c9be517a37f77d067f1ecc238b8,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000006,drive-download-20260403T124026Z-3-001_224929\2cv 2p iec63r 23 60hz 80x49.4 605012125.pdf,249e5cf1546921d2b1d728bdd26f0680c00cbc003ad4ab38cd6336b4d73855ae,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000007,drive-download-20260403T124026Z-3-001_224929\2cv 2p iec80 1 50hz 61.2x70 506000009.pdf,644096a4dd67ec635359095f0290e9a878e46c6a28fe3cb152d1d0699e9c15ef,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000008,drive-download-20260403T124026Z-3-001_224929\2cv 2p nema48 23 60hz 80x71.7 605012332.pdf,779e77ec0b495beec5f7a6af3d8ef0085dae165342fab11d33ee59aeedbf6711,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000009,drive-download-20260403T124026Z-3-001_224929\2cv 4p iec90 2 60hz 100x89.4 605013248.pdf,5e60dfc9f55f92a8b49b0f03b4207a240fb7bca9d37d4ce014890f4e8136124a,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000010,"drive-download-20260403T124026Z-3-001_224929\2cv 4p iec90 23 50,60hz 120x89.4 605012268 r.pdf",35b6f0f7ad18a60037705b60f0c6159d81730adef06961ba89aef55e57510674,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000011,"drive-download-20260403T124026Z-3-001_224929\2cv 4p iec90 23 50,60hz 120x89.4 605012268.pdf",a89315d8aa06ee8f3df87398bd5cd62407819949397148bcb92f8ef887a5b0ac,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000012,drive-download-20260403T124026Z-3-001_224929\2cv 4p iec90 23 60hz 100x89.4 605013169.pdf,9ffb3c8eb8c1d3b89e85d05192d8ec49af196083b8f042b2a863f94d1f8f24b4,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_49_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_49
000013,"drive-download-20260403T124026Z-3-001_224929\1.5cv 2,4p iec63r 2 260,150hz 70x56.4 605012237.pdf",8554fe74778230d315df2d5c011cf6e63b17896ca9da067fd00bd898e9731169,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_49_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_49_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_49
