id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,"drive-download-20260403T124026Z-3-001_224929\1.5cv 2,4p iec63r 2 260,150hz 70x56.4 605012237.pdf",8554fe74778230d315df2d5c011cf6e63b17896ca9da067fd00bd898e9731169,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A08_rpm_absoluto_absurdo_rpm=14000,A08_rpm_absoluto_absurdo_rpm=14000,A* categorize VCA + quality (pass1_v2_block_58).,extraidos_motor_fase7a_pass1_v2_block_58_flash
000002,drive-download-20260403T124026Z-3-001_224929\605016001.pdf,4f9e261ed69df99db9d4412c6011e09ef2fa99aaa8ec47d2f5b86aa743abe9b9,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=2330,A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=2330,A* categorize VCA + quality (pass1_v2_block_58).,extraidos_motor_fase7a_pass1_v2_block_58_flash
000003,drive-download-20260403T124026Z-3-001_224929\605016002.pdf,cfe77eb02028ff5eea92a630c56c90fad92bf119243b75da3ba0b53ec6bc2ca9,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=3803,A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=3803,A* categorize VCA + quality (pass1_v2_block_58).,extraidos_motor_fase7a_pass1_v2_block_58_flash
000004,drive-download-20260403T124026Z-3-001_224929\605017021.pdf,db41c8363ea29131ed79a447c3f43194f60b804f5ac20ee299446c923da7f667,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A08_rpm_absoluto_absurdo_rpm=6000,A08_rpm_absoluto_absurdo_rpm=6000,A* categorize VCA + quality (pass1_v2_block_58).,extraidos_motor_fase7a_pass1_v2_block_58_flash
000005,drive-download-20260403T124026Z-3-001_224929\605029115.pdf,f4c1106542b215aca4a1e942bae7cdb21e7407c5b1d39c707bfd2d42f8f18a59,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A07,A07_potencia_decimal_sem_evidencia_frac_potencia_cv=12.5,A* categorize VCA + quality (pass1_v2_block_58).,extraidos_motor_fase7a_pass1_v2_block_58_flash
