id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,drive-download-20260403T124026Z-3-001_224929\605046034.pdf,4703ef395553d45f282e69a1c18ef758f51fd499978e357ae48f7dd4e9c720ec,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000002,drive-download-20260403T124026Z-3-001_224929\605050002.pdf,d014b6ff2cda70504a05aa6d22dcd7c1aead5f20c00715402ed1f057959bcada,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000003,drive-download-20260403T124026Z-3-001_224929\605050003.pdf,7a809fef72e4cf3fd2f8ac54224d38e7609e630bc6577f49a272fef8aa8a2826,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000004,drive-download-20260403T124026Z-3-001_224929\605050004.pdf,2d28084f4ac77852c7fd2267d81fb0339c49923cde933832e7108223074351ee,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000005,drive-download-20260403T124026Z-3-001_224929\605051007.pdf,ebd3794b502668aec442c9866a85bf4dd98a9ebfc19da3b47a4b243a466b1511,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000006,drive-download-20260403T124026Z-3-001_224929\605051008.pdf,6c48528d9969028c3b3d073090f13955d1e8569ee5ce25c7fa346afba24c7530,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000007,drive-download-20260403T124026Z-3-001_224929\605051009.pdf,c236a0d7c908ec7e2a0174d54dc88cd565ac328411fce05ed664f9e24a22b1df,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000008,drive-download-20260403T124026Z-3-001_224929\605052001.pdf,fa4880ab049db6b30e5d50d824c510f9b88c133b1b2dbf59acf6e59841805c41,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000009,drive-download-20260403T124026Z-3-001_224929\605052002.pdf,3888736ceef08a4cd0c58b75d715644b7c6558e726fa94de3de309568693435e,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000010,drive-download-20260403T124026Z-3-001_224929\605053002.pdf,7f13b7494933865c78870296ab5816e049fd12be012a1ea86dfa782711ef1ec0,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
000011,drive-download-20260403T124026Z-3-001_224929\605053003.pdf,99edaa80da8e1bc5dc9368839635a129268e35eea19e4e8469ae4552fe4258e9,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_29_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_29_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_29
