id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,drive-download-20260403T124026Z-3-001_224929\5cv 2p iec90 23 60hz 130x74.2 605038015.pdf,e4c4b053045a778e08b8df21137a6105381c47f966fedbe73fc1c291f0e46d97,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000002,drive-download-20260403T124026Z-3-001_224929\5cv 4p iec100 234 60hz 160x97.5 606504415.pdf,0279c9e5f41227925f50f6f337f84d86731b8101b49dd00592e5aff639879eb8,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000003,drive-download-20260403T124026Z-3-001_224929\605007110.pdf,1bcb12aa2e34517b73936d635ea6b0bb700cdfc5c92d49586ef435b0994ced83,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000004,drive-download-20260403T124026Z-3-001_224929\605007130.pdf,1227f0713c0445202b20d4e9ac154de61bd72247158de88a749c2b86e6a0f47f,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000005,drive-download-20260403T124026Z-3-001_224929\605007145.pdf,884ffee3d8234095bf678ba1b9b8ab6ab6257d09f2c4418eb6be72f25a2356d0,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000006,drive-download-20260403T124026Z-3-001_224929\605007148.pdf,264ad2d30d74e1bbef62610c286e18a279e4e0e22c3a3985c972ea1ea7959e40,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000007,drive-download-20260403T124026Z-3-001_224929\605007153.pdf,c46ea3f9933c320ab4d39688707cecddacc4059381ff4f9ed99bc4b33ccece8c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000008,drive-download-20260403T124026Z-3-001_224929\605007169.pdf,5c857207c4bb26e9d218bd381703eee7f4db63f0fe903ca963c1e5359b197ff0,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000009,drive-download-20260403T124026Z-3-001_224929\605007181.pdf,8b28e8a022c88a68660bf6556c895626832af61b5ba30610ccdbade6b024fc96,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000010,drive-download-20260403T124026Z-3-001_224929\605012082.pdf,6672e18f8db0183a924ebe0404671065fa6b7cf77884708300a971d89daa2414,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_53_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_53
000011,"drive-download-20260403T124026Z-3-001_224929\1.5cv 2,4p iec63r 2 260,150hz 70x56.4 605012237.pdf",8554fe74778230d315df2d5c011cf6e63b17896ca9da067fd00bd898e9731169,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_53_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_53
000012,drive-download-20260403T124026Z-3-001_224929\506001026.pdf,89f716c664d865bab85422a97b71a63febfa5edb69e3e342f832066c46f6e99f,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_53_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_53
000013,drive-download-20260403T124026Z-3-001_224929\506001031.pdf,20b20012ad0760d2488055d13fe16cf4c9fed4557712c469412d075f334ca32c,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_53_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_53_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_53
