id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,"drive-download-20260403T124026Z-3-001_224929\3,4cv 4p nema56 12 60hz 45x97.1 605012196.pdf",18c1a802c2d6ff8d7f770666a9a9343550b854deea20b16cf2a5a643130e3229,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000002,"drive-download-20260403T124026Z-3-001_224929\3,4cv 4p nema56 12 60hz 60x97.4 605012248 r.pdf",a0559d90a9f5685076b97e21cd3e85b72aa33a07dab04bea3dd1f6018b8481f4,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000003,"drive-download-20260403T124026Z-3-001_224929\3,4cv 6p iec80 23 60hz 81.5x130 606506004.pdf",6fc2d922ad8c3a2d87621b18b9677b4fdb4cbd26d22c56f2afe40136b5969bb2,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000004,"drive-download-20260403T124026Z-3-001_224929\3,4cv 6p iec80 23 60hz 95x81.4 605072505.pdf",d4f7dd731be662fba94f2343be3abc264a593ce4229bbd7861241f84e957562c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000005,"drive-download-20260403T124026Z-3-001_224929\3,4cv 6p iec80 234 60hz 95x81.4 605012282 r.pdf",459be298cf4a1325a1a35a638b7976856a81f96fabcf2085722c6b09967e930c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000006,"drive-download-20260403T124026Z-3-001_224929\3,4cv 6p iec80 234 60hz 95x81.4 605012282.pdf",4185ebb7983055af283a822cf9d193d8d691c909297e83d4b72d08c95c6ba655,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000007,"drive-download-20260403T124026Z-3-001_224929\3,4cv 6p iec90 234 60hz 89.5x90 606506405.pdf",84bc96af7caaa70e4da60f440f9cd228d5e07a9b5d15a22498ad42a42f40e7ba,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000008,"drive-download-20260403T124026Z-3-001_224929\3,5cv 4p nema56 2 60hz 130x97.1 605012147.pdf",856439f2c442ac0b3a7f748edbf11a721f925b6df391aafb52ece94d10a04f81,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000009,drive-download-20260403T124026Z-3-001_224929\3cv 4p iec90 23 60hz 120x89.4 605013170.pdf,387fe22e9c30839b8c8d97983f9ef31166978dbddc1b0f43543664029980d273,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000010,drive-download-20260403T124026Z-3-001_224929\3cv 4p iec90 23 60hz 120x89.4 605042412.pdf,e4d9bf9ca5bf14bbf32fc72bb738a7ad4c16ec0181feab95848806fbf812ba46,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000011,drive-download-20260403T124026Z-3-001_224929\3cv 4p iec90 23 60hz 89.4x120 605029009.pdf,bc88fb9260bb9fe9c6a15ea2bd45228c1062abed6b62a9060fbaaf46351bb0ee,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000012,drive-download-20260403T124026Z-3-001_224929\3cv 4p nema56 12 60hz 130x97.1 605012134.pdf,ab483cbc246c4c39f230c22211569d19fa36bf899e53fbba6302b9694641251b,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_51_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_51
000013,"drive-download-20260403T124026Z-3-001_224929\1.5cv 2,4p iec63r 2 260,150hz 70x56.4 605012237.pdf",8554fe74778230d315df2d5c011cf6e63b17896ca9da067fd00bd898e9731169,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_51_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_51_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_51
