id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260403T124026Z-3-001_224929\605028115.pdf,2661df4e7d7c4e08a3c8180d6f1d3aa4d7be9cab0f4af0350b200a17ec6bbb41,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A07,"A07_potencia_decimal_sem_evidencia_frac_potencia_cv=12,5",A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
000002,drive-download-20260403T124026Z-3-001_224929\605028315.pdf,7d5025ab95af711383410e78a15e65acdfabb86b3a237d77bc75a2d805a0c029,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A07,"A07_potencia_decimal_sem_evidencia_frac_potencia_cv=12,5",A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
000003,drive-download-20260403T124026Z-3-001_224929\605028715.pdf,3fa9a1fb17e811b48acbe9e048f36d5fc6d49cef8fd2c0af871459563bd73154,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A07,"A07_potencia_decimal_sem_evidencia_frac_potencia_cv=12,5",A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
000004,drive-download-20260403T124026Z-3-001_224929\605029715.pdf,73dab5ef21ec52f95a5b95f9075ce3ed4b6c0d01c9bb18e6eecbdf78bc1fa21c,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A07,"A07_potencia_decimal_sem_evidencia_frac_potencia_cv=12,5",A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
000005,drive-download-20260403T124026Z-3-001_224929\605041001.pdf,60691ca298c07dc35d82598d3c640ef92276df1f7415a849a55547f5a6ca7dd3,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=3583,A08_rpm_fora_faixa_polos_4p_(1200-1900)_rpm=3583,A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
000006,drive-download-20260408T000443Z-3-001_253069\Esquema Eletrico Geradores Branco.pdf,a70f0808a2546e26e841ee5eddfa9befc75e3cf5b8ed2b978afef46f2b139d99,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_44).,extraidos_motor_fase7a_pass1_v2_block_44_flash
