id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000629Z-3-001_255314\24.jpg,68dbbb03de2225c426a50126e46005d3ce0b65107f748ca0d8c420bc098c0f78,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_69).,extraidos_motor_fase7a_pass1_v2_block_69_flash
000002,drive-download-20260408T000629Z-3-001_255314\BUFALO 1.jpg,b0ede218d47b99dc0d7fe804af57839537c2bb657f3e8888983281aba9efd5d0,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_69).,extraidos_motor_fase7a_pass1_v2_block_69_flash
