id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000629Z-3-001_255314\bufalo.jpg,d6f268bdbc3fd81c64062eef5524c62329be5748f08229c16cfb7e79a54bd0d6,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_70).,extraidos_motor_fase7a_pass1_v2_block_70_flash
000002,drive-download-20260408T000629Z-3-001_255314\GE 3.jpg,2b0a259cc0029dd58f3b52f482b3bca05f16e67cfb47d234b61280eff73ebc79,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_70).,extraidos_motor_fase7a_pass1_v2_block_70_flash
000003,drive-download-20260408T000629Z-3-001_255314\ge.jpg,9d582471165e73b69fe56205de0734582423d050fe128bf8041b2faaed2a60c6,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_70).,extraidos_motor_fase7a_pass1_v2_block_70_flash
