id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,drive-download-20260403T124026Z-3-001_224929\605062009.pdf,8dcde1ec04eb3beddec6adbffacd8040cfd88557b2a144922bd5ed457a360bb9,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000002,drive-download-20260403T124026Z-3-001_224929\605064007.pdf,a39ce218372e86ed796870862ad1661c48f52a85b01401f5643efed76204dac1,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000003,drive-download-20260403T124026Z-3-001_224929\605064008.pdf,67eaf30226e0888107229e1d8898d2c8b72fdd42d4b50ae0e8618bfd8434393c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000004,drive-download-20260403T124026Z-3-001_224929\605064009.pdf,13d8f0b80ab973d670df6797e513b24ddb9e34b4899e53c7c3b1b65d05546ec5,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000005,drive-download-20260403T124026Z-3-001_224929\605064010.pdf,434c487d588374b5d308c64e57bb0dbf84a12bd5fb6d09fd209f1d90b3901a89,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000006,drive-download-20260403T124026Z-3-001_224929\605065003.pdf,9ca9e35a19e7fc4234e6e1fc0e78fa763a7a3e5025de24f035e68a2b114b9d30,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000007,drive-download-20260403T124026Z-3-001_224929\605065006.pdf,110337b4512dea1afcbe3c1b3af6ef4816c18ca82e1a4e3f9eed1870407ad48c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000008,drive-download-20260403T124026Z-3-001_224929\605065009.pdf,b058bcc281da7ec8dafd3dbead6da652603eb86e97367d519f2864d5c2d46d16,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000009,drive-download-20260403T124026Z-3-001_224929\605066007.pdf,5a3038d984ab3c81d7cb7a08af9ed53c02a2472311e2f2a80aa2e08131b578d3,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
000010,drive-download-20260403T124026Z-3-001_224929\605066009.pdf,91c62e157bcf15e05121e401a025ef511a458d9deed2a85e395d1e9d8eff0aff,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_33_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_33_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_33
