id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000605Z-3-001_290649\26.jpg,338d1a830cce36c61197b0fcb871269f50c486366b039c77b02ff11b21cb6c0c,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_block_63).,extraidos_motor_fase7a_pass1_v2_block_63_flash
