id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,drive-download-20260403T124026Z-3-001_224929\605028011.pdf,1dcd22f68f21d393d10b145bfcdfeb5edbf0e943b6ba493b24e14d175b1a2bb7,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000002,drive-download-20260403T124026Z-3-001_224929\605028105.pdf,fe033c31a48200d4ba07f6b7f25f4a336dffee6b9c44174f67a488713c5578d2,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000003,drive-download-20260403T124026Z-3-001_224929\605028711.pdf,20011e186acb10670bcc253be2e9291c9837fdf10c3049e07599e4a79f02d66a,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000004,drive-download-20260403T124026Z-3-001_224929\605028714.pdf,2a53a7f4c7c51ef239715b0358d5e9c95663cb117936d70e12bed89960071607,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000005,drive-download-20260403T124026Z-3-001_224929\605029010.pdf,c49dce13bf4723ef9e05d84a383693a8249487935366438a4234aa7e82909d4c,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000006,drive-download-20260403T124026Z-3-001_224929\605030003.pdf,e16e6d21651e7d39fc86902ffb7ab314287f9626d7858431ba313eb3596ba02a,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000007,drive-download-20260403T124026Z-3-001_224929\605034002.pdf,77f21e09103ee03016c7f3e6f667024d39f891daeb89d636f4eda2475433fa10,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000008,drive-download-20260403T124026Z-3-001_224929\605034007.pdf,8a14cc255c25fbb74d8f32cba718dfc40b20d100acd3787c5c45bcd20cda2de9,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000009,drive-download-20260403T124026Z-3-001_224929\605034008.pdf,6e868892c3b8b1e8e8963c7958719c56465ff8922ca1ab09af9188d856d9a883,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000010,drive-download-20260403T124026Z-3-001_224929\605038010.pdf,694956e97d185c35b752b7dce70d261a5a6ae362d19b72b215fbcdbd772c80e0,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_36_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_36
000011,drive-download-20260403T124026Z-3-001_224929\605028115.pdf,2661df4e7d7c4e08a3c8180d6f1d3aa4d7be9cab0f4af0350b200a17ec6bbb41,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_36_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_36
000012,drive-download-20260403T124026Z-3-001_224929\605028315.pdf,7d5025ab95af711383410e78a15e65acdfabb86b3a237d77bc75a2d805a0c029,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_36_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_36
000013,drive-download-20260403T124026Z-3-001_224929\605028715.pdf,3fa9a1fb17e811b48acbe9e048f36d5fc6d49cef8fd2c0af871459563bd73154,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_36_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_36
000014,drive-download-20260403T124026Z-3-001_224929\605029715.pdf,73dab5ef21ec52f95a5b95f9075ce3ed4b6c0d01c9bb18e6eecbdf78bc1fa21c,VERDE_AUTO_GEMINI,VERDE_COM_ALERTA,PASS1_V2_BLOCO_36_VERDE_COM_ALERTA,extraidos_motor_fase7a_pass1_v2_block_36_flash,categorize_VERDE_COM_ALERTA_PASS1_V2_BLOCO_36
