id_local,arquivo_rel,sha256_arquivo,extract_status,categoria_pos_auditoria,reconcile_outcome,output_tag,motivo_interno
000001,"drive-download-20260403T124026Z-3-001_224929\1,8cv 4e8p nema42 2 50,60hz 30x68 605012085.pdf",4c693f23e4a6ff9e4af50a36d4bdb6ea15fdc31ad550a17ee98c706d8f8201ff,AMARELO_REVISAR,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000002,"drive-download-20260403T124026Z-3-001_224929\1.5cv 2,4p iec63r 2 260,150hz 70x56.4 605012237.pdf",8554fe74778230d315df2d5c011cf6e63b17896ca9da067fd00bd898e9731169,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000003,drive-download-20260403T124026Z-3-001_224929\605012335.pdf,41579ea4c2e6406a4ba606a0c82499ef7710558663709f4a637cfaf8762021ad,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000004,drive-download-20260403T124026Z-3-001_224929\605015131.pdf,06250a25dc0c4439732b73fc73a2022a1c095cd8f72c4def22604794cd06c821,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000005,drive-download-20260403T124026Z-3-001_224929\605016001.pdf,4f9e261ed69df99db9d4412c6011e09ef2fa99aaa8ec47d2f5b86aa743abe9b9,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000006,drive-download-20260403T124026Z-3-001_224929\605016002.pdf,cfe77eb02028ff5eea92a630c56c90fad92bf119243b75da3ba0b53ec6bc2ca9,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000007,drive-download-20260403T124026Z-3-001_224929\605016087.pdf,2376a4d7b906e5abde47d8663f7551543666a1ae87cfa47155496e2cd26e5e22,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000008,drive-download-20260403T124026Z-3-001_224929\605016201.pdf,6d4d29d8a02c669b8137a8f0980370183a111ff68ed507e43eb73e8f6f4e2222,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000009,drive-download-20260403T124026Z-3-001_224929\605017014.pdf,00700d0d44bddf7b116b76210bd23397f2c5ab8ae8b1cb82aef43b16558cff07,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000010,drive-download-20260403T124026Z-3-001_224929\605017020.pdf,541026e53e4097b1a4b0a2d4ec28c09667210ef1d54b8677615ee621e922441f,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000011,drive-download-20260403T124026Z-3-001_224929\605017021.pdf,db41c8363ea29131ed79a447c3f43194f60b804f5ac20ee299446c923da7f667,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000012,drive-download-20260403T124026Z-3-001_224929\605026002.pdf,c8fbc40159f4289e77f1a42594b468aa2381ccb3821ced855a5c8eba0a9b19dd,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000013,drive-download-20260403T124026Z-3-001_224929\605029115.pdf,f4c1106542b215aca4a1e942bae7cdb21e7407c5b1d39c707bfd2d42f8f18a59,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
000014,drive-download-20260403T124026Z-3-001_224929\605029315.pdf,658c91c99aa0bd3e5e210602352c06b0e782d4858cb9f8f60145818f9f3c0048,VERDE_AUTO_GEMINI,VERDE_SEGURO,PASS1_V2_BLOCO_59_VERDE_AUTO,extraidos_motor_fase7a_pass1_v2_block_59_flash,categorize_SAFE_GREEN_PASS1_V2_BLOCO_59
