id_local,arquivo_rel,sha256_arquivo,categoria_pos_auditoria,registro_politica,audit_warnings_A,notas,output_tag
000001,drive-download-20260408T000605Z-3-001_290649\41.jpg,c0c093f29dc8899d28f16511b442a7772b64e9bcebb9e865d638f9440b45658a,VERDE_COM_ALERTA,VERDE_COM_ALERTA_COM_OBSERVACAO_A10_tipo_vazio_ou_desconhecido,A10_tipo_vazio_ou_desconhecido,A* categorize VCA + quality (pass1_v2_mutirao_block_65).,extraidos_motor_fase7a_pass1_v2_block_65_flash
